facility_code,work_order_number,functional_location,work_order_description,order_type,planner_group,user_status,abc_field,work_centre,maint_activ_type,latest_allowable_finish_date,system_status
MJ6A,81000318,MJ6A-H-SARE-FRECAA,BA Bottle 11 - Q001 - Re-Certification,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000319,MJ6A-H-SARE-FRECAA-80FSB0007,BA Bottle 7 - Q001 - Re-Certification,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000320,MJ6A-H-SARE-FRECAA-80FSB0005,BA Bottle 5 - Q001 - Re-Certification,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000321,MJ6A-S-MOHD,* J6A Helicopter Deck - Q153 - Passenger,UM01,MEC,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000328,MJ6A-H-SAEE-BOAMOB,FRC Magnum 7.50 x 2.90 x 2.05 - FN007 -,UM01,MEC,WCOM,U,MECH,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000329,MJ6A-P-WHXM-W03,PSV Water injection A3 Setting 450 Bar -,UM01,MEC,WCOM,U,OPS,SFC,3/30/2012,CLSD NMAT PRC  SETC
MJ6A,81000331,MJ6A-H-SAEE-BOAFLB,FF Lifeboat - Driver - S002 - Lub Oil Ch,UM01,PDN,WCOM,U,MECH,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000332,MJ6A-H-SAEE-BOA,Free Fall Lifeboat - Cradle - S001 - Oil,UM01,PDN,WCOM,U,MECH,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000333,MJ6A-H-SAEE-PERJAC,Life Jacket Box 2 East - Q016 - Lifejack,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000345,MJ6A-H-SAEE-BOAFLB,FF Lifeboat - Driver - E302 - Change out,UM01,PDN,WCOM,U,ELEC,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000346,MJ6A-H-SAEE-RAFINF,Liferaft North-West - Q016 - Lifejackets,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000349,MJ6A-H-SAEE-RAFINF,Liferaft South-West - Q016 - Lifejackets,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000350,MJ6A-H-SAEE-RAFINF,Liferaft East - Q016 - Lifejackets - Lif,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000351,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000352,MJ6A-H-SARE-KITMED,Oxygen Cilinder 10L  - Q002 - Internal V,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000353,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000354,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000355,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000356,MJ6A-H-SARE-KITMED,Oxygen Cilinder 10L  - Q002 - Internal V,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000357,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000358,MJ6A-H-SAEE-BOA,Free Fall Lifeboat - Cradle - M312 - Lif,UM01,PDN,WCOM,U,MECH,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000359,MJ6A-U-EDDC-UPSEME,24V DC Distribution Panel - E910 - Contr,UM01,ELE,WCOM,U,ELEC,SFC,8/3/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000360,MJ6A-H-FFFW-FPDLCP,Diesel FW Pump - Local Control Panel - E,UM01,MEC,WCOM MERR,U,ELEC,SFC,3/30/2012,CLSD CNF  GMPS PRC  SETC
MJ6A,81000361,MJ6A-F-HVAC-CLO009,Fire Dampers Zone 07 - I350 - Fire Dampe,UM01,MEC,WCOM,U,INST,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000368,MJ6A-U-HLCR-DH1,Pedestal Crane - V005 - Vendor Inspectio,UM01,NMC,WCOM,U,GENCON,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000372,MJ6A-H-SAEE-BOAMOB,FRC Magnum 7.50 x 2.90 x 2.05 - M302 - F,UM01,PDN,WCOM,U,MECH,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000374,MJ6A-U-GLDH-REGPRV,PSV Glycol Regenerator - Q011 - Re-Certi,UM01,MEC,WCOM,U,OPS,SFC,3/23/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000375,MJ6A-U-GLDH-GVFGPR,PSV Glycol Flash Vessel - Q011 - Re-Cert,UM01,MEC,WCOM,U,OPS,SFC,4/2/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000383,MJ6A-H-SAEE-PERSUI,Survival suits Box 2 - Q016 - Lifejacket,UM01,PDN,WCOM,U,CRANE,SFC,4/23/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000387,MJ6A-H-SAEE-BOA,Lifeboat Engine - S002 - Lub Oil Change,UM01,PDN,WCOM,U,MECH,SFC,4/9/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000389,MJ6A-F-HVAC-CLO009,Fire Dampers Zone 05 - Main Gen. C - I35,UM01,MEC,WCOM,U,INST,SFC,4/9/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000391,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,4/23/2012,CLSD CNF  GMPS NMAT PRC  SETC
MJ6A,81000392,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,4/9/2012,CLSD CNF  GMPS NMAT PRC  SETC
MJ6A,81000393,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,4/23/2012,CLSD CNF  GMPS NMAT PRC  SETC
MJ6A,81000394,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,4/23/2012,TECO CNF  GMPS NMAT PRC  SETC
MJ6A,81000399,MJ6A-H-SAEE-PERSUI,Survival suits Box 3 - Q016 - Lifejacket,UM01,PDN,WCOM,U,CRANE,SFC,4/23/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000409,MJ6A-H-SARE-KITMED,Oxygen Cilinder 2L - Q002 - Internal Ves,UM01,PDN,WCOM,U,CRANE,SFC,4/9/2012,CLSD CNF  GMPS NMAT PRC  SETC
MJ6A,81000410,MJ6A-H-SAEE-PERJAC,Work Life Jacket - Q016 - Lifejackets -,UM01,PDN,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000411,MJ6A-H-SAEE-PERJAC,Work Life Jacket - Q016 - Lifejackets -,UM01,PDN,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000416,MJ6A-H-SAEE-PERJAC,MOB Life Jacket + PLB - Q016 - Lifejacke,UM01,PDN,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000417,MJ6A-H-SAEE-PERJAC,MOB Life Jacket + PLB - Q016 - Lifejacke,UM01,PDN,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000418,MJ6A-H-SAEE-PERJAC,MOB Life Jacket + PLB - Q016 - Lifejacke,UM01,PDN,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000421,MJ6A-P-WHXM-W02INJ,XV Gas Export Manifold - M410 - Pipeline,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000422,MJ6A-U-HLCR-DH1,Main Block 15 Ton (single fall) - Q003 -,UM01,MEC,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000424,MJ6A-H-SAEE-BOAMOB,FRC Magnum 7.50 x 2.90 x 2.05 - M302 - F,UM01,PDN,WCOM,U,MECH,SFC,4/27/2012,CLSD NMAT PRC  SETC
MJ6A,81000430,MJ6A-U-FUF2-SCRBDV,XV Fuel Gas Scrubber to Vent - O105 - Bl,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000431,MJ6A-P-GCT1-OUTLPV,XV Compr. Train A to HP Vent Header - O1,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000432,MJ6A-H-SAEE-BOAFLB,Rectifier Free Fall Lifeboat - V350 - Ba,UM01,ELE,WCOM,U,ELEC,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000455,MJ6A-H-SAEE-PERSUI,Survival suits Box 1 - Q016 - Lifejacket,UM01,PDN,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000456,MJ6A-P-GCT2-CO2VES,2nd Stage Discharge Cooler B - O112 - Pr,UM01,MEC,WCOM,U,OPS,SFC,8/17/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000458,MJ6A-P-GCT2-CO1VES,1st Stage Discharge Cooler B - O112 - Pr,UM01,MEC,WCOM,U,OPS,SFC,8/17/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000464,MJ6A-P-WHXM-W02SSV,XV Downhole Safety Valve (SCSSV) - A2 -,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000472,MJ6A-P-WHXM-W04SSV,XV Downhole Safety Valve (SCSSV) - A4 -,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000479,MJ6A-H-SAEE-BOA,Shipment and  rental  testequipment for,UM01,PDN,WCOM,U,GENCON,SFC,4/13/2012,CLSD NMAT PRC  SETC
MJ6A,81000486,MJ6A-H-SAEE-BOA,Free Fall Lifeboat - Cradle - M312 - Lif,UM01,PDN,WCOM,U,MECH,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000489,MJ6A-P-WHXM-W05SSV,XV Downhole Safety Valve (SCSSV) - A5 -,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000493,MJ6A-H-FFFW-DEL014,XV FW Distr 4 - Deluge Valve - O100 - Fi,UM01,PDN,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000494,MJ6A-H-FFFW-DEL017,XV FW Distr 1 - Deluge Valve - O100 - Fi,UM01,PDN,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000495,MJ6A-H-FFFW-DEL002,XV FW Distr 2 - Deluge Valve - O100 - Fi,UM01,PDN,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000496,MJ6A-H-FFFW-DEL001,XV FW Distr 3 - Deluge Valve - O100 - Fi,UM01,PDN,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000497,MJ6A-H-FFFW-DEL019,XV FW Distr 6 - Deluge Valve - O100 - Fi,UM01,PDN,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000498,MJ6A-H-FFFW-DEL029,XV FW Distr 7 - Deluge Valve - O100 - Fi,UM01,PDN,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000499,MJ6A-H-FFFW-DEL034,XV FW Distr 8- Deluge Valve - O100 - Fir,UM01,PDN,WCOM,U,OPS,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000500,MJ6A-H-FFFW-DEL015,XV FW Distr 5 - Deluge Valve - O100 - Fi,UM01,PDN,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000501,MJ6A-H-SAEE-BOAMOB,FRC Magnum 7.50 x 2.90 x 2.05 - E107 - F,UM01,PDN,WCOM,U,ELEC,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000502,MJ6A-H-FFFW-FPD,Diesel Fire Water Pump - M119 - Firewate,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000503,MJ6A-H-FFFW-FPE,Electric Fire Water Pump - M119 - Firewa,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000504,MJ6A-P-WHXM,XV Downhole Safety Valve (SCSSV) - A1 -,UM01,MEC,WCOM,U,OPS,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000516,MJ6A-H-SAEE-PERJAC,MOB Life Jacket + PLB - Q016 - Lifejacke,UM01,PDN,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000517,MJ6A-H-SAEE-PERJAC,MOB Life Jacket + PLB - Q016 - Lifejacke,UM01,PDN,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000518,MJ6A-H-SAEE-PERJAC,MOB Life Jacket + PLB - Q016 - Lifejacke,UM01,PDN,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000528,MJ6A-H-SAEE-DGENET,Scramble Net - M107 - Scramble Nets,UM01,PDN,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000529,MJ6A-H-SAEE-DGENET,Scramble Net - M107 - Scramble Nets,UM01,PDN,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000530,MJ6A-H-SAEE-DGENET,Scramble Net - M107 - Scramble Nets,UM01,PDN,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000535,MJ6A-U-FUF1-HE1PHE,Fuel Gas Super-Heater - Q002 - Internal,UM01,NMC,WCOM,U,GENCON,SFC,4/6/2012,CLSD NMAT PRC  SETC
MJ6A,81000536,MJ6A-U-FUF1-HE2AH1,Fuel Gas Superheater A - Q002 - Internal,UM01,NMC,WCOM,U,GENCON,SFC,4/13/2012,CLSD NMAT PRC  SETC
MJ6A,81000537,MJ6A-U-FUF1-HE2AH2,Fuel Gas Superheater B - Q002 - Internal,UM01,NMC,WCOM,U,GENCON,SFC,4/6/2012,CLSD NMAT PRC  SETC
MJ6A,81000539,MJ6A-H-SAEE-BOAMOB,FRC Magnum 7.50 x 2.90 x 2.05 - M302 - F,UM01,PDN,WCOM,U,MECH,SFC,4/13/2012,TECO CNF  NMAT PRC  SETC
MJ6A,81000540,MJ6A-H-FFFW-FPE,Electric Fire Water Pump - M123 - Firewa,UM01,MEC,WCOM,U,MECH,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000544,MJ6A-H-FFFW-FPD,Diesel FW Pump - Diesel Driver - M120 -,UM01,MEC,WCOM,U,MECH,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000545,MJ6A-H-FFFW-FPD,Diesel Fire Water Pump - M123 - Firewate,UM01,MEC,WCOM,U,MECH,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000547,MJ6A-H-FFFW-SPR022,LQ Sprinkler 2 - Flow Switch - I200 - Fl,UM01,MEC,WCOM,U,INST,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000548,MJ6A-H-FFFW-SPR024,LQ Sprinkler 1 - Flow Switch - I200 - Fl,UM01,MEC,WCOM,U,INST,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000549,MJ6A-H-SAEE-PERJAC,Work Life Jacket - Q016 - Lifejackets -,UM01,PDN,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000550,MJ6A-H-SAEE-PERJAC,Life Jacket Box 1 West - Q016 - Lifejack,UM01,PDN,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000551,MJ6A-H-SAEE-PERJAC,MOB Survival Suit - Q016 - Lifejackets -,UM01,PDN,WCOM,U,CRANE,SFC,3/30/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000552,MJ6A-H-SAEE-PERJAC,Work Life Jacket - Q016 - Lifejackets -,UM01,PDN,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000553,MJ6A-H-SAEE-PERJAC,MOB Survival Suit - Q016 - Lifejackets -,UM01,PDN,WCOM ORNP,U,CRANE,SFC,,CLSD CNF  NMAT PRC  SETC
MJ6A,81000557,MJ6A-U-HLCR-DH1,Pedestal Crane - Hydraulic System - M330,UM01,MEC,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000562,MJ6A-H-SAEE-BOA,Winch Free Fall Lifeboat - E150 - Motor,UM01,PDN,WCOM,U,ELEC,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000563,MJ6A-P-PGC1-EXPVES,XV Blowdown Valve Buffer Vessel - I061 -,UM01,MEC,WCOM,U,INST,SFC,8/17/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000565,MJ6A-U-HLCR-DH1,Pedestal Crane - M331 - Pedestal Crane,UM01,MEC,WCOM,U,CRANE,SFC,4/13/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000566,MJ6A-H-SAEE-DGEADD,DONUT STATIONS - Q017 - Donuts,UM01,PDN,WCOM,U,CRANE,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000567,MJ6A-C-CMTE-CENPNL,High frequency radio link (ST1) - I980 -,UM01,INS,WCOM,U,INST,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000568,MJ6A-U-HLCR-DH1,Pedestal Crane - Auxiliary Equipment - I,UM01,MEC,WCOM,U,INST,SFC,4/27/2012,TECO CNF  PRT  NMAT PRC  SETC
MJ6A,81000573,MJ6A-C-FGDT-ABH,GAS DETECTORS - F100 - Catalytic Gasdete,UM01,INS,WCOM,U,INST,SFC,4/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000575,MJ6A-F-HVAC-CLO009,Fire Dampers Zone 05 - Main Gen. C - I35,UM01,MEC,WCOM,U,INST,SFC,4/6/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000579,MJ6A-F-HVAC-CLO009,"Duplicate - Created in error, do not use",UM01,MEC,WCOM ORNP,U,INST,SFC,3/18/2012,CLSD NMAT PRC  SETC
MJ6A,81000580,MJ6A-F-HVAC-CLO024,Fire Dampers Zone 24 - I351 - Fire Dampe,UM01,MEC,WCOM,U,INST,SFC,3/18/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000581,MJ6A-F-HVAC-CLO009,"Duplicate - Created in error, do not use",UM01,MEC,WCOM ORNP,U,INST,SFC,3/18/2012,CLSD NMAT PRC  SETC
MJ6A,81000582,MJ6A-F-HVAC-CLO023,Fire Dampers Zone 23 - I351 - Fire Dampe,UM01,MEC,WCOM,U,INST,SFC,3/18/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000583,MJ6A-F-HVAC-CLO030,Fire Dampers Zone 30 - I351 - Fire Dampe,UM01,MEC,WCOM,U,INST,SFC,3/18/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000584,MJ6A-F-HVAC-CLO009,"Duplicate - Created in error, do not use",UM01,MEC,WCOM ORNP,U,INST,SFC,3/18/2012,CLSD NMAT PRC  SETC
MJ6A,81000585,MJ6A-F-HVAC-CLO009,"Duplicate - Created in error, do not use",UM01,MEC,WCOM ORNP,U,INST,SFC,3/18/2012,CLSD NMAT PRC  SETC
MJ6A,81000586,MJ6A-F-HVAC-CLO009,"Duplicate - Created in error, do not use",UM01,MEC,WCOM ORNP,U,INST,SFC,3/18/2012,CLSD NMAT PRC  SETC
MJ6A,81000587,MJ6A-U-HLCR-DH1,Pedestal Crane - M332 - Pedestal Crane,UM01,MEC,WCOM,U,CRANE,SFC,3/25/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000588,MJ6A-F-HVAC-CLO,Fire Dampers Zone 08 - I351 - Fire Dampe,UM01,MEC,WCOM,U,INST,SFC,3/18/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000589,MJ6A-F-HVAC-CLO009,"Duplicate - Created in error, do not use",UM01,MEC,WCOM ORNP,U,INST,SFC,3/18/2012,CLSD NMAT PRC  SETC
MJ6A,81000590,MJ6A-F-HVAC-CLO022,Fire Dampers Zone 22 - I351 - Fire Dampe,UM01,MEC,WCOM,U,INST,SFC,3/18/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000591,MJ6A-U-FUF1-HE1PRV,PSV Fuel Gas Heater - Q011 - Re-Certific,UM01,MEC,WCOM,U,OPS,SFC,3/18/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000592,MJ6A-C-NAAD-FLD,Perimeter Lights & Floodlights - E103 -,UM01,INS,WCOM,U,ELEC,SFC,4/8/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000593,MJ6A-C-NAAD,Navigation Lighting - E103 - Navigation,UM01,INS,WCOM,U,ELEC,SFC,4/8/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000598,MJ6A-H-FFFW-DELFBU,PS FW Distr 2 - Fusible Plug - I410 - Pr,UM01,INS,WCOM,U,INST,SFC,3/25/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000599,MJ6A-H-FFFW-DELFBU,PS FW Distr 1 - Fusible Plug - I410 - Pr,UM01,INS,WCOM,U,INST,SFC,3/25/2012,CLSD CNF  PRT  NMAT PRC  SETC
MJ6A,81000600,MJ6A-C-NAAD-FLD,Obstruction Lighting - E103 - Navigation,UM01,INS,WCOM,U,ELEC,SFC,4/8/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000602,MJ6A-H-FFFW-DELFBU,PS FW Distr 4 - Fusible Plug - I410 - Pr,UM01,INS,WCOM,U,INST,SFC,3/25/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000604,MJ6A-H-FFFW-DELFBU,PS FW Distr 5 - Fusible Plug - I410 - Pr,UM01,INS,WCOM,U,INST,SFC,3/25/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000606,MJ6A-H-FFFW-DELFBU,PS FW Distr 6 - Fusible Plug - I410 - Pr,UM01,INS,WCOM,U,INST,SFC,3/25/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000608,MJ6A-H-SAEE-BOAMOB,Driver FRC - S002 - Lub Oil Change & Sam,UM01,PDN,WCOM,U,MECH,SFC,4/8/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000609,MJ6A-H-SAEE-BOAMOB,FRC Magnum 7.50 x 2.90 x 2.05 - M300 - F,UM01,PDN,WCOM,U,MECH,SFC,4/8/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000610,MJ6A-H-FFFW-FPDLCP,Diesel FW Pump - Local Control Panel - E,UM01,MEC,WCOM,U,ELEC,SFC,3/25/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000618,MJ6A-F-HVAC-CLO,Vent. Outlet Firedamper Train B -Zone 32,UM01,MEC,WCOM,U,INST,SFC,3/23/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000626,MJ6A-F-HVAC-CLO,Vent. Inlet Firedamper Train B - Zone 32,UM01,MEC,WCOM,U,INST,SFC,3/24/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000628,MJ6A-H-SAEE-BOAFLB,Free Fall Lifeboat - M315 - Free Fall Li,UM01,PDN,WCOM,U,CRANE,SFC,3/24/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000629,MJ6A-F-HVAC-CLO018,Fire Dampers Zone 18 - I351 - Fire Dampe,UM01,MEC,WCOM,U,INST,SFC,3/17/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000630,MJ6A-F-HVAC-CLO025,Fire Dampers Zone 25 - I351 - Fire Dampe,UM01,MEC,WCOM,U,INST,SFC,3/17/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000639,MJ6A-F-HVAC-CLO,Vent. Outlet Firedamper Train A -Zone 31,UM01,MEC,WCOM,U,INST,SFC,3/26/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000640,MJ6A-F-HVAC-CLO,Vent. Inlet Firedamper Train A - Zone 31,UM01,MEC,WCOM,U,INST,SFC,3/26/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000641,MJ6A-U-CAIN-COMDR2,Air Dryer C - I951 - Air Dryer,UM01,MEC,WCOM,U,INST,SFC,4/9/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000642,MJ6A-U-CAIN-COMDR1,Air Dryer B - I951 - Air Dryer,UM01,MEC,WCOM,U,INST,SFC,4/9/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000643,MJ6A-U-CAIN-COMDR1,Air Dryer A - I951 - Air Dryer,UM01,MEC,WCOM,U,INST,SFC,4/9/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000644,MJ6A-U-CAIN-COMDR2,Air Dryer D - I951 - Air Dryer,UM01,MEC,WCOM,U,INST,SFC,4/9/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000645,MJ6A-P-PGP1-K4A,A6 WELLHEAD & FLOWLINE K4AD SUBSEA - O10,UM01,MEC,WCOM,U,OPS,SFC,3/26/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000649,MJ6A-P-PGP1-K1A,HIPPS PLC K1A Pipeline - I401 - Hipps Sy,UM01,INS,WCOM,U,INST,SFC,3/27/2012,CLSD CNF  NMAT PRC  SETC
MJ6A,81000650,MJ6A-U-GLDH-OCDLLC,LSLL Overhead Condensor Drum - I300 - Le,UM01,INS,WCOM,U,INST,SFC,4/11/2012,TECO CNF  NMAT PRC  SETC
MJ6A,81000654,MJ6A-U-GLDH-OCDHLC,LSHH Overhead Condensor Drum - I300 - Le,UM01,MEC,WCOM,U,INST,SFC,4/11/2012,TECO CNF  NMAT PRC  SETC
